,paircolors,pairshapes,pairstripes,item1name,item1features,item2name,item2feature,colormatch,shapematch,stripematch,colshstr_match,mybinary,totalmatch
700,"('red', 'red')","('circle', 'circle')","('vertical', 'horizontal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,0,110,110,2
701,"('red', 'red')","('circle', 'circle')","('vertical', 'vertical')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,1,1,111,111,3
702,"('red', 'red')","('circle', 'circle')","('vertical', 'diagonal')",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,0,110,110,2
703,"('red', 'blue')","('circle', 'triangle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
704,"('red', 'blue')","('circle', 'triangle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",2,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
705,"('red', 'blue')","('circle', 'triangle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",3,"{'color': 'blue', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
706,"('red', 'blue')","('circle', 'square')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",4,"{'color': 'blue', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
707,"('red', 'blue')","('circle', 'square')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",5,"{'color': 'blue', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
708,"('red', 'blue')","('circle', 'square')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",6,"{'color': 'blue', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
709,"('red', 'blue')","('circle', 'circle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",7,"{'color': 'blue', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
710,"('red', 'blue')","('circle', 'circle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",8,"{'color': 'blue', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
711,"('red', 'blue')","('circle', 'circle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",9,"{'color': 'blue', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,1,011,11,2
712,"('red', 'green')","('circle', 'triangle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",10,"{'color': 'green', 'shape': 'triangle', 'stripes': 'horizontal'}",0,0,0,000,0,0
713,"('red', 'green')","('circle', 'triangle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",11,"{'color': 'green', 'shape': 'triangle', 'stripes': 'vertical'}",0,0,0,000,0,0
714,"('red', 'green')","('circle', 'triangle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",12,"{'color': 'green', 'shape': 'triangle', 'stripes': 'diagonal'}",0,0,1,001,1,1
715,"('red', 'green')","('circle', 'square')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",13,"{'color': 'green', 'shape': 'square', 'stripes': 'horizontal'}",0,0,0,000,0,0
716,"('red', 'green')","('circle', 'square')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",14,"{'color': 'green', 'shape': 'square', 'stripes': 'vertical'}",0,0,0,000,0,0
717,"('red', 'green')","('circle', 'square')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",15,"{'color': 'green', 'shape': 'square', 'stripes': 'diagonal'}",0,0,1,001,1,1
718,"('red', 'green')","('circle', 'circle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",16,"{'color': 'green', 'shape': 'circle', 'stripes': 'horizontal'}",0,1,0,010,10,1
719,"('red', 'green')","('circle', 'circle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",17,"{'color': 'green', 'shape': 'circle', 'stripes': 'vertical'}",0,1,0,010,10,1
720,"('red', 'green')","('circle', 'circle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",18,"{'color': 'green', 'shape': 'circle', 'stripes': 'diagonal'}",0,1,1,011,11,2
721,"('red', 'red')","('circle', 'triangle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",19,"{'color': 'red', 'shape': 'triangle', 'stripes': 'horizontal'}",1,0,0,100,100,1
722,"('red', 'red')","('circle', 'triangle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",20,"{'color': 'red', 'shape': 'triangle', 'stripes': 'vertical'}",1,0,0,100,100,1
723,"('red', 'red')","('circle', 'triangle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",21,"{'color': 'red', 'shape': 'triangle', 'stripes': 'diagonal'}",1,0,1,101,101,2
724,"('red', 'red')","('circle', 'square')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",22,"{'color': 'red', 'shape': 'square', 'stripes': 'horizontal'}",1,0,0,100,100,1
725,"('red', 'red')","('circle', 'square')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",23,"{'color': 'red', 'shape': 'square', 'stripes': 'vertical'}",1,0,0,100,100,1
726,"('red', 'red')","('circle', 'square')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",24,"{'color': 'red', 'shape': 'square', 'stripes': 'diagonal'}",1,0,1,101,101,2
727,"('red', 'red')","('circle', 'circle')","('diagonal', 'horizontal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",25,"{'color': 'red', 'shape': 'circle', 'stripes': 'horizontal'}",1,1,0,110,110,2
728,"('red', 'red')","('circle', 'circle')","('diagonal', 'vertical')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",26,"{'color': 'red', 'shape': 'circle', 'stripes': 'vertical'}",1,1,0,110,110,2
729,"('red', 'red')","('circle', 'circle')","('diagonal', 'diagonal')",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",27,"{'color': 'red', 'shape': 'circle', 'stripes': 'diagonal'}",1,1,1,111,111,3
